coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
AFA,4940,,DEPT,3,TBA,,,,AF AM. INTERNSHIP,"Austin,Sharon Denise;",,,,
AFS,2002,,4260,3,MTWRF,4,TUR,2333,AFRICAN EXPERIENCE,"Knowlton,Nicholas D;",,,,
AFS,4905,,DEPT,4,MTWRF,1-4,MAT,0102,BEGINNING ZULU 1,"Mini,Buyiswa M;",,,,
AFS,4905,,DEPT,6,MTWRF,1-4,MAT,0103,INTERMEDIATE ZULU,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,MAT,0102,BEGINNING ZULU 2,"Mini,Buyiswa M;",,,,
AFS,4905,,DEPT,5,MTWRF,1-4,MAT,0105,BEGINNING  HAUSA 2,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,MAT,0105,BEGINNING HAUSA 1,STAFF;,,,,
AFS,4905,,DEPT,6,MTWRF,1-4,MAT,0051,INTERMEDIATE HAUSA,STAFF;,,,,
AFS,4905,,DEPT,6,MTWRF,1-4,MAT,0151,ADV W. AFRICAN FRENCH,STAFF;,,,,
AKA,1130,$4.50,DEPT,5,MTWRF,1-4,MAT,0107,BEGINNING AKAN 1,STAFF;,,,,
AKA,1131,$4.50,DEPT,5,MTWRF,1-4,MAT,0107,BEGINNING AKAN 2,STAFF;,,,,
SWA,1130,$4.50,DEPT,5,MTWRF,1-4,MAT,0007,BEGINNING SWAHILI 1,STAFF;,,,,
SWA,1130,$4.50,DEPT,5,MTWRF,1-4,MAT,0009,BEGINNING SWAHILI 1,STAFF;,,,,
SWA,1131,$4.50,DEPT,5,MTWRF,1-4,MAT,0007,BEGINNING SWAHILI 2,STAFF;,,,,
SWA,1131,$4.50,DEPT,5,MTWRF,1-4,MAT,0009,BEGINNING SWAHILI 2,STAFF;,,,,
SWA,2200,$2.70,DEPT,3,MTWRF,1-4,MAT,0010,INTERMED SWAHILI 1,STAFF;,,,,
SWA,2201,$2.70,DEPT,3,MTWRF,1-4,MAT,0012,INTERMED SWAHILI 2,STAFF;,,,,
WOL,1130,$4.50,DEPT,5,MTWRF,1-4,MAT,0011,BEGINNING WOLOF 1,STAFF;,,,,
WOL,1131,$4.50,DEPT,5,MTWRF,1-4,MAT,0011,BEGINNING WOLOF 2,STAFF;,,,,
WOL,2200,$2.70,DEPT,3,MTWRF,1-4,MAT,0118,INTERMEDIATE WOLOF 1,STAFF;,,,,
WOL,2201,$2.70,DEPT,3,MTWRF,1-4,MAT,0251,INTERMEDIATE WOLOF 2,STAFF;,,,,
YOR,1130,$4.50,DEPT,5,MTWRF,1-4,MAT,0108,BEGINNING YORUBA 1,"Ayoola,Gabriel Olujide;",,,,
YOR,1131,$4.50,DEPT,5,MTWRF,1-4,MAT,0108,BEGINNING YORUBA 2,STAFF;,,,,
YOR,2200,$2.70,DEPT,3,MTWRF,1-4,MAT,0112,INTERMEDIATE YORUBA 1,STAFF;,,,,
YOR,2201,$2.70,DEPT,3,MTWRF,1-4,MAT,0113,INTERMEDIATE YORUBA 2,STAFF;,,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Leary,James Daniel;",,,,
ABE,6265,,018H,3,MTWRF,3,ROG,0211,VDSE ZONE WTR & MODL,"Munoz-Carpena,Rafael;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Leary,James Daniel;",,,,
ABE,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Bucklin,Ray A;",,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,"Leary,James Daniel;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDUSTRIAL HYGIENE,"Correll,Melanie J;Leary,James Daniel;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Leary,James Daniel;",,,,
ABE,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Bucklin,Ray A;",,,,
ABE,6933,,DEPT,3,TBA,,,,CROP SIMULATION MODEL,"Asseng,Senthold;Jones,James W;",,,,
ABE,6971,,7008,VAR,TBA,,,,MASTERS RESEARCH,"Bucklin,Ray A;",,,,
ABE,7979,,7009,VAR,TBA,,,,ADVANCED RESEARCH,"Bucklin,Ray A;",,,,
ABE,7980,,9388,VAR,TBA,,,,DOCTORAL RESEARCH,"Bucklin,Ray A;",,,,
AEC,3073,$8.00,03C9,3,,,WEB,,INTERCUL COMMUNICA,"Hartmann,Marta M;",,,,
AEC,3414,$24.00,0482,3,,,WEB,,LEADERSHIP DEVELOPMNT,"Stedman,Nicole Lamee Perez;",,,,
AEC,4202,$10.00,DEPT,3,,,WEB,,CURRIC DEV/ASSESS TEC,"Dyer,James E;",,,,
AEC,4224,$34.00,DEPT,3,,,WEB,,SP MTHDS TCHG AG EDUC,"Dyer,James E;",,,,
AEC,4228,$147.15,DEPT,3,,,WEB,,LAB PRAC TCHG AGRIC,"Dyer,James E;",,,,
AEC,4504,$25.00,DEPT,3,,,WEB,,CURRIC & PROGRAM PLAN,"Dyer,James E;",,,,
AEC,6905,,DEPT,3,M,1-5,ROL,0409,CONDCTG NEEDS ASMNTS,"Harder,Amy Marie;",,,,
AEC,6905,,DEPT,VAR,,,WEB,,TEACHING INDUCT PROG,"Dyer,James E;",,,,
AEC,3030C,$5.20,7E51,3,T R,3,CSE,E222,EFFECT ORAL COMMUNICA,"Andenoro,Anthony Clyde;Bletscher,Caitlin G;Newberry,Milton Garry III;",M,2-3,ROL,0306
AEC,3030C,$5.20,7055,3,T R,3,CSE,E222,EFFECT ORAL COMMUNICA,"Andenoro,Anthony Clyde;Bletscher,Caitlin G;Newberry,Milton Garry III;",M,2-3,ROL,0306
AEC,3030C,$5.20,7057,3,T R,3,CSE,E222,EFFECT ORAL COMMUNICA,"Andenoro,Anthony Clyde;Bletscher,Caitlin G;Newberry,Milton Garry III;",W,2-3,ROL,0306
AEC,3030C,$5.20,7058,3,T R,3,CSE,E222,EFFECT ORAL COMMUNICA,"Andenoro,Anthony Clyde;Bletscher,Caitlin G;Newberry,Milton Garry III;",M,2-3,ROL,0306
AEC,3030C,$5.20,7060,3,T R,3,CSE,E222,EFFECT ORAL COMMUNICA,"Andenoro,Anthony Clyde;Clark,Paige G;Newberry,Milton Garry III;",M,4-5,ROL,0306
AEC,3030C,$5.20,9240,3,T R,3,CSE,E222,EFFECT ORAL COMMUNICA,"Andenoro,Anthony Clyde;Clark,Paige G;Newberry,Milton Garry III;",M,4-5,ROL,0310
AEC,3033C,$1.00,7C49,3,M W F,3,CSE,E121,RESEARCH/BUSINES WRIT,"Leal,Arthur;",,,WEB,
AEC,3033C,$4.00,7F50,3,,,WEB,,RESEARCH/BUSINES WRIT,"Raulerson,Rebekah G;",,,,
AEC,3313,$3.00,7A95,3,,,WEB,,DEV & ROLE OF EXT ED,"Harder,Amy Marie;",,,,
AEC,3413,$15.00,7155,3,,,WEB,,INTERPERSONAL LEADERS,"Andenoro,Anthony Clyde;",,,,
AEC,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Andenoro,Anthony Clyde;",,,,
AEC,4943,,DEPT,VAR,TBA,,,,LDRDSHP DEVELP INTERN,"Stedman,Nicole Lamee Perez;",,,,
AEC,4948,,DEPT,VAR,TBA,,,,AGRI COMMUNICA INTERN,"Telg,Ricky W;",,,,
AEC,5060,,714A,3,T,3,MAT,0005,PUB OPIN/NAT RES ISSU,"Lindsey,Angela B;",R,3-4,MAT,0005
AEC,5302,,DEPT,3,,,WEB,,TECHNICAL SKILL DEV,"Dyer,James E;",,,,
AEC,5302,,DEPT,3,,,WEB,,TECHNICAL SKILL DEV,"Dyer,James E;",,,,
AEC,6325,$3.00,DEPT,3,,,WEB,,HIST & PHILOS AG ED,"Barrick,R Kirby;",,,,
AEC,6325,,7142,3,,,WEB,,HIST & PHILOS AG ED,"Barrick,R Kirby;",,,,
AEC,6426,$3.00,DEPT,3,,,WEB,,DEV VOLUNTEER LEADER,"Stedman,Nicole Lamee Perez;",,,,
AEC,6426,,7152,3,,,WEB,,DEV VOLUNTEER LEADER,"Stedman,Nicole Lamee Perez;",,,,
AEC,6543,$3.00,DEPT,3,,,WEB,,TEACH & LEARN THEO AP,"Thoron,Andrew C;",,,,
AEC,6543,,716D,3,,,WEB,,TEACH & LEARN THEO AP,"Thoron,Andrew C;",,,,
AEC,6704,,717C,3,W,4-6,ROL,0306,EXT ADMIN & SUPERVIS,"Carter,Hannah S;",,,,
AEC,6905,,DEPT,2,T,5-6,ROL,0306,RESEARCH PROP & DEV,"Osborne,Edward Wayne;",,,,
AEC,6912,,DEPT,VAR,,,WEB,,NONTHESIS RESEARCH,"Dyer,James E;Lamm,Alexa J;Vergot,Pete,III;",,,,
AEC,6912,,DEPT,3,TBA,,,,NONTHESIS RESEARCH,"Thoron,Andrew C;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Irani,Tracy Anne;Rumble,Joy N;Stedman,Nicole Lamee Perez;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Andenoro,Anthony Clyde;Carter,Hannah S;Harder,Amy Marie;Irani,Tracy Anne;Israel,Glenn D;Monaghan,Paul F;Myers,Brian E;Stedman,Nicole Lamee Perez;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Harder,Amy Marie;Israel,Glenn D;Osborne,Edward Wayne;Telg,Ricky W;",,,,
AOM,4932,$3.00,DEPT,3,,,WEB,,INTRO TO BIOFUELS,"Pullammanappallil,P C;",,,,
AOM,4932,,0743,3,MTWRF,5,ROG,0211,INTRO TO BIOFUELS,"Pullammanappallil,P C;",,,,
AOM,6932,,027D,3,MTWRF,5,ROG,0211,ADV. INTRO TO BIOFUEL,"Pullammanappallil,P C;",,,,
AOM,4905,,DEPT,VAR,TBA,,,,SPECIAL PROBLEMS,"Porter,Wendell A;",,,,
AOM,4941,,DEPT,VAR,TBA,,,,FULL TIME PRAC WORK,"Porter,Wendell A;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Sims,Charles A;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"McCleery,Robert Alan;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Zhao,Xin;",,,,
ALS,5905,,01EB,3,TBA,,,,INTERNATIONAL STUDIES,"Sims,Charles A;",,,,
ALS,3203,$3.00,404H,3,,,WEB,,PC USE IN AGRICULTURE,"Weeks,Jennifer Ashley;",,,,
ALS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Turner,R Elaine;",,,,
ALS,4404,,DEPT,3,TBA,,,,INTERNATIONAL STUDIES,"Sims,Charles A;",,,,
ALS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Turner,R Elaine;",,,,
ALS,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
ALS,4932,,DEPT,1,TBA,,,,PLANT COM FL PANHAND,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,4932,,DEPT,2,TBA,,,,PLANT COM FL PAN LAB,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,5905,,74HH,3,TBA,,,,INTERNATIONAL STUDIES,"Sims,Charles A;",,,,
ALS,5932,,DEPT,1,TBA,,,,PLANT COM FL PANHAND,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,5932,,DEPT,2,TBA,,,,PLANT COM FL PAN LAB,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,5932,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Sims,Charles A;",,,,
ALS,6943,,DEPT,VAR,TBA,,,,INTERNSHIP,STAFF;,,,,
AGG,3501,$15.00,0308,3,MTWRF,6,MCCB,3096,ENVIRON FOOD/SOCIETY,"Koenig,Rosalie L;",,,,
AGR,3303,$1.60,0598,3,MTWRF,2,MCCC,0100,GENETICS,"Wang,Jianping;",,,,
AGR,6940,,DEPT,2,TBA,,,,SUPERVISED TEACHING,"Wang,Jianping;",,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Ferrell,Jason Arden;",,,,
AGR,6905,,DEPT,3,TBA,,,,INVASION ECOLOGY,"Flory,Stephen;",,,,
AGR,6905,,DEPT,3,TBA,,,,TROPICAL CROP SYSTEMS,"Koenig,Rosalie L;",,,,
AGR,6932,,DEPT,3,TBA,,,,CROP MODELING,"Boote,Kenneth J;",,,,
AGR,6932,,DEPT,VAR,TBA,,,,WEED SCI INTERNSHIP,"Macdonald,Gregory E;",,,,
AGR,6932,,7248,3,M W F,2,WSFL,0101,TRENDS IN WEED SCIENC,"Macdonald,Gregory E;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Dubeux,Jose Carlos;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,6971,,731C,VAR,TBA,,,,MASTERS RESEARCH,"Ferrell,Jason Arden;Leon-Gonzalez,Ramon G;Macdonald,Gregory E;Rowland,Diane L;Sellers,Brent Alan;Vendramini,Joao Mauricio Bueno;Wang,Jianping;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Gettys,Lyn A;",,,,
AGR,7979,,7B62,VAR,TBA,,,,ADVANCED RESEARCH,"Altpeter,Fredy;Boote,Kenneth J;Erickson,John E;Ferrell,Jason Arden;Flory,Stephen;Kenworthy,Kevin E;Leon-Gonzalez,Ramon G;Munoz,Patricio Ricardo;Odero,Dennis C;Rowland,Diane L;Sollenberger,Lynn E;Tillman,Barry;Wang,Jianping;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Vendramini,Joao Mauricio Bueno;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Leon-Gonzalez,Ramon G;",,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Wright,David L;",,,,
AGR,7980,,72C4,VAR,TBA,,,,DOCTORAL RESEARCH,"Altpeter,Fredy;Boote,Kenneth J;Erickson,John E;Gilbert,Robert A;Kenworthy,Kevin E;Macdonald,Gregory E;Rowland,Diane L;Tillman,Barry;",,,,
ANS,4231,$127.00,DEPT,1,TBA,,,,PRACTICUM HORSE MANAG,"Callaham,Justin W;",,,,
ANS,4905,,DEPT,VAR,TBA,,,,PROBS IN ANIMAL SCI,"Brendemuhl,Joel H;",,,,
ANS,4941,,DEPT,VAR,TBA,,,,FULL-TIME PRAC WORK,"Brendemuhl,Joel H;",,,,
ANS,6932,,018D,2,M W F,5,ANSC,0201,GENOMICS/ANI HEALTH,"Brooks,Samantha Ann;",,,,
ANS,6971,,0093,VAR,TBA,,,,MASTERS RESEARCH,"Adesogan,Adegbola Tolulope;",,,,
ANS,7979,,017F,VAR,TBA,,,,ADVANCED RESEARCH,"Adesogan,Adegbola Tolulope;",,,,
ANS,7980,,005G,VAR,TBA,,,,DOCTORAL RESEARCH,"Adesogan,Adegbola Tolulope;",,,,
ANS,3216,$3.00,4G38,3,,,WEB,,INTRO EQUINE SCIENCE,"Mortensen,Christopher J;",,,,
ANS,4231,$127.00,DEPT,1,TBA,,,,PRACTICUM HORSE MANAG,"Callaham,Justin W;",,,,
ANS,4905,,DEPT,VAR,TBA,,,,PROBS IN ANIMAL SCI,"Brendemuhl,Joel H;",,,,
ANS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Brendemuhl,Joel H;",,,,
ANS,4941,,DEPT,VAR,TBA,,,,FULL-TIME PRAC WORK,"Brendemuhl,Joel H;",,,,
ANS,7979,,4270,VAR,TBA,,,,ADVANCED RESEARCH,"Adesogan,Adegbola Tolulope;",,,,
ANS,7980,,4044,VAR,TBA,,,,DOCTORAL RESEARCH,"Adesogan,Adegbola Tolulope;",,,,
ANS,3006C,$130.99,7089,4,M W F,1,ANS,0156,INTRO ANIMAL SCIENCE,"Thrift,Todd A;",T,5-6,ANS,0156
ANS,3006C,$130.99,7316,4,M W F,1,ANS,0156,INTRO ANIMAL SCIENCE,"Thrift,Todd A;",W,5-6,ANS,0156
ANS,3440,,7317,4,MTWR,2,ANS,0156,PRIN ANIMAL NUTRITION,"Badinga,Lokenga;",,,,
ANS,4905,,DEPT,VAR,TBA,,,,PROBS IN ANIMAL SCI,"Brendemuhl,Joel H;",,,,
ANS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Brendemuhl,Joel H;",,,,
ANS,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,"Wohlgemuth,Stephanie;",,,,
ANS,4941,,DEPT,VAR,TBA,,,,FULL-TIME PRAC WORK,"Brendemuhl,Joel H;",,,,
ANS,6905,,DEPT,VAR,TBA,,,,PROB IN ANIMAL SCI,"Adesogan,Adegbola Tolulope;",,,,
ANS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Adesogan,Adegbola Tolulope;",,,,
ANS,6971,,7887,VAR,TBA,,,,MASTERS RESEARCH,"Adesogan,Adegbola Tolulope;",,,,
ANS,7979,,7890,VAR,TBA,,,,ADVANCED RESEARCH,"Adesogan,Adegbola Tolulope;",,,,
ANS,7980,,7891,VAR,TBA,,,,DOCTORAL RESEARCH,"Adesogan,Adegbola Tolulope;",,,,
ANG,5420,,DEPT,3,,,WEB,,SOC NETWORK ANALYSIS,"Johnson,Jeffrey C;McCarty,Christopher;",,,,
ANG,5420,$3.00,02EH,3,,,WEB,,SOC NETWORK ANALYSIS,"Johnson,Jeffrey C;McCarty,Christopher;",,,,
ANG,5488,,DEPT,3,,,WEB,,GEOSPATIAL CULT ANTH,"Brondizio,Eduardo S;Van Holt,Tracy;",,,,
ANG,5488,$3.00,02D9,3,,,WEB,,GEOSPATIAL CULT ANTH,"Brondizio,Eduardo S;Van Holt,Tracy;",,,,
ANG,5494,,DEPT,3,,,WEB,,TEXT ANALYSIS,"Gravlee,Clarence C,IV;Wutich,Amber E;",,,,
ANG,5494,$3.00,02FH,3,,,WEB,,TEXT ANALYSIS,"Gravlee,Clarence C,IV;Wutich,Amber E;",,,,
ANG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ANG,6915,,DEPT,VAR,TBA,,,,RESEARCH PROJECTS,STAFF;,,,,
ANG,6930,,DEPT,3,,,WEB,,BEHAVIOR OBSERVATION,"Hames,Raymond;Koster,Jeremy;",,,,
ANG,6930,$3.00,02E9,3,,,WEB,,BEHAVIOR OBSERVATION,"Hames,Raymond;Koster,Jeremy;",,,,
ANG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANT,2402,,02HH,3,MTWRF,2,LIT,0127,ANTH SUSTAINABILITY,"Marks,Jamie Lee;",,,,
ANT,3141,$3.00,01E8,3,,,WEB,,DEV OF WORLD CIVILIZ,"Heckenberger,Michael Joseph;Laffey,Ann O;Messersmith,Mallory K;Wylde,Michael;",,,,
ANT,3478,,02H1,3,MTWRF,5,TUR,L005,GLOBAL HEALTH CULTURE,"Crosby,Joshua;",,,,
ANT,3514C,$19.28,1277,4,MTWRF,4,CSE,E222,INTRO BIOLOG ANTHRO,"Pampush,James D;Schober,Theresa Marie;",T,6-7,TUR,B304
ANT,3514C,$19.28,1278,4,MTWRF,4,CSE,E222,INTRO BIOLOG ANTHRO,"Pampush,James D;Schober,Theresa Marie;",W,6-7,TUR,B304
ANT,3514C,$19.28,1279,4,MTWRF,4,CSE,E222,INTRO BIOLOG ANTHRO,"Pampush,James D;Schober,Theresa Marie;",R,6-7,TUR,B304
ANT,3520,$3.00,0458,3,,,WEB,,SKELETON KEY FORENSIC,"Brown,Carrie A;",,,,
ANT,3620,,0099,3,MTWRF,2,TUR,L005,LANGUAGE & CULTURE,"Laguer Diaz,Carmen A;",,,,
ANT,3930,$3.00,0110,3,,,WEB,,RELIGION & HEALING,"Balch,John C;Sebastian,Rodney;Wright,Robin;",,,,
ANT,4180L,,DEPT,1,TBA,,,,LAB TRAINING ARCHEOL,"Davidson,James M;",,,,
ANT,4180L,,DEPT,3,TBA,,,,LAB TRAINING ARCHEOL,"Davidson,James M;",,,,
ANT,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANT,4930,,DEPT,5,TBA,,,,FIELD SESSION IN ARCH,"Davidson,James M;",,,,
ANG,5085,,DEPT,3,,,WEB,,VISUAL DATA ANTHRO,"Cartwright,Elizabeth;Crowder,Jerome W P;",,,,
ANG,5085,$3.00,4070,3,,,WEB,,VISUAL DATA ANTHRO,"Cartwright,Elizabeth;Crowder,Jerome W P;",,,,
ANG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANG,6915,,DEPT,VAR,TBA,,,,RESEARCH PROJECTS,STAFF;,,,,
ANG,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ANG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANT,2000,,4104,3,MTWRF,4,TUR,L005,GENERAL ANTHROPOLOGY,"Burgen,Benjamin R;",,,,
ANT,2140,,5181,3,MTWRF,2,TUR,L005,INTRO WORLD ARCHAEOLO,"Macrae,Scott A;Sharpe,Ashley E;",T,3,TUR,B357
ANT,2140,,5182,3,MTWRF,2,TUR,L005,INTRO WORLD ARCHAEOLO,"Macrae,Scott A;Sharpe,Ashley E;",W,3,TUR,B357
ANT,2140,,5184,3,MTWRF,2,TUR,L005,INTRO WORLD ARCHAEOLO,"Macrae,Scott A;Sharpe,Ashley E;",R,3,TUR,B357
ANT,2301,,4106,3,MTWRF,2,CAR,0100,HUMAN SEXUALITY & CUL,"Victoria,Aaron G;",,,,
ANT,2410,,4107,3,MTWRF,4,LIT,0101,CULTURAL ANTHROPOLOGY,"Feldman,Joseph P;",,,,
ANT,3520,,4C54,3,MTWRF,3,TUR,L005,SKELETON KEY FORENSIC,"Kolpan,Katharine E;",,,,
ANT,4180L,,DEPT,1,TBA,,,,LAB TRAINING ARCHEOL,"Sassaman,Kenneth Edward,Jr;",,,,
ANT,4180L,,DEPT,3,TBA,,,,LAB TRAINING ARCHEOL,"Sassaman,Kenneth Edward,Jr;",,,,
ANT,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANT,4907,,DEPT,VAR,TBA,,,,RESEARCH PROJECTS,STAFF;,,,,
ANT,4930,,DEPT,5,TBA,,,,FIELD SESSION IN ARCH,"Sassaman,Kenneth Edward,Jr;",,,,
