coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
AFA,2000,$15.00,7A94,3,,,WEB,,INTR AFRICAN AMER STU,"Adejumo,Vincent E;",,,,
AFA,3110,$15.00,7B07,3,,,WEB,,AFR AM/BLK ATLN THGHT,"Hunter,Ishante L;",,,,
AFA,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Austin,Sharon Denise;",,,,
AFA,4940,,DEPT,3,TBA,,,,AF AM INTERNSHIP,"Austin,Sharon Denise;",,,,
AFS,2002,,403B,3,MTWRF,4,LIT,0235,AFRICAN EXPERIENCE,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,CBD,0210,BEGINNING ZULU 1,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,CBD,0210,BEGINNING ZULU 2,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,MAT,0113,BEGINNING PORTUGUESE1,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,MAT,0113,BEGINNING PORTUGUES 2,STAFF;,,,,
AFS,4905,,DEPT,6,MTWRF,1-4,MAT,0116,INTERMED. PORTUGUESE,STAFF;,,,,
AFS,4905,,DEPT,6,MTWRF,1-4,MAT,0117,ADV. W.AFRICAN FRENCH,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,CBD,0212,BEGINNING HAUSA 1,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,CBD,0212,BEGINNING HAUSA 2,STAFF;,,,,
AFS,4905,,DEPT,6,MTWRF,1-4,MAT,0118,ADVANCED PORTUGUESE,STAFF;,,,,
AFS,4905,,DEPT,6,MTWRF,1-4,MAT,0151,INTERMEDIATE HAUSA,STAFF;,,,,
AKA,1130,$4.05,7563,5,MTWRF,1-4,CBD,0216,BEGINNING AKAN 1,STAFF;,,,,
AKA,1131,$4.05,7564,5,MTWRF,1-4,CBD,0216,BEGINNING AKAN 2,STAFF;,,,,
AKA,3410,$2.43,7G50,3,MTWRF,1-4,CBD,0224,ADVANCED AKAN 1,STAFF;,,,,
AKA,3411,$2.43,7G52,3,MTWRF,1-4,CBD,0224,ADVANCED AKAN 2,STAFF;,,,,
SWA,1130,$4.05,7C63,5,MTWRF,1-4,ROG,0106,BEGINNING SWAHILI 1,STAFF;,,,,
SWA,1131,$4.05,7C64,5,MTWRF,1-4,ROG,0106,BEGINNING SWAHILI 2,STAFF;,,,,
SWA,2200,$2.43,DEPT,3,MTWRF,1-4,MAT,0114,INTERMED SWAHILI 1,STAFF;,,,,
SWA,2201,$2.43,DEPT,3,MTWRF,1-4,MAT,0114,INTERMED SWAHILI 2,STAFF;,,,,
SWA,3410,$2.43,74HH,3,MTWRF,1-4,MAT,0115,ADVANCED SWAHILI 1,STAFF;,,,,
SWA,3411,$2.43,74H0,3,MTWRF,1-4,MAT,0115,ADVANCED SWAHILI 2,STAFF;,,,,
WOL,1130,$4.05,DEPT,5,MTWRF,1-4,CBD,0230,BEGINNING WOLOF 1,STAFF;,,,,
WOL,1131,$4.05,DEPT,5,MTWRF,1-4,CBD,0230,BEGINNING WOLOF 2,STAFF;,,,,
WOL,2200,$2.43,DEPT,3,MTWRF,1-4,CBD,0234,INTERMEDIATE WOLOF 1,STAFF;,,,,
WOL,2201,$2.43,DEPT,3,MTWRF,1-4,CBD,0234,INTERMEDIATE WOLOF 2,STAFF;,,,,
YOR,1130,$4.05,DEPT,5,MTWRF,1-4,CBD,0238,BEGINNING YORUBA 1,STAFF;,,,,
YOR,1131,$4.05,DEPT,5,MTWRF,1-4,CBD,0238,BEGINNING YORUBA 2,STAFF;,,,,
YOR,2200,$2.43,7585,3,TBA,,,,INTERMEDIATE YORUBA 1,STAFF;,,,,
YOR,2201,$2.43,7586,3,TBA,,,,INTERMEDIATE YORUBA 2,STAFF;,,,,
ABE,4932,,DEPT,3,TBA,,,,SPECIAL TOPICS IN ENG,STAFF;,,,,
ABE,4932,,DEPT,3,TBA,,,,ADDITIVE MANUF-3D MDL,STAFF;,,,,
ABE,6031,$40.00,0118,3,M W,3,ROG,0211,INSTR IN AGR ENG RES,"Burks,Thomas Francis;",T R,3-4,ROG,0214
ABE,4949,,DEPT,VAR,TBA,,,,WK EXP BIOLOGICL ENGR,"Leary,James Daniel;",,,,
ABE,4949,,DEPT,VAR,TBA,,,,WK EXP BIOLOGICL ENGR,"Leary,James Daniel;",,,,
ABE,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ABE,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDUSTRIAL HYGIENE,"Correll,Melanie J;",,,,
ABE,4949,,DEPT,VAR,TBA,,,,WK EXP BIOLOGICL ENGR,"Leary,James Daniel;",,,,
ABE,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ABE,6933,,DEPT,3,TBA,,,,CROP SIMULATION MODEL,"Hoogenboom,Gerrit;",,,,
ABE,6933,,DEPT,3,TBA,,,,CROP SIMULATION MODEL,"Hoogenboom,Gerrit;",,,,
ABE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ABE,6971,,7008,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ABE,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ABE,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ABE,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7979,,7009,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ABE,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ABE,7980,,9388,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ABE,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,"Leary,James Daniel;",,,,
AEC,3073,$2.00,DEPT,3,,,WEB,,INTERCUL COMMUNICA,"Suarez,Cecilia E;",,,,
AEC,3073,$2.00,DEPT,3,,,WEB,,INTERCUL COMMUNICA,"Suarez,Cecilia E;",,,,
AEC,3414,$16.00,DEPT,3,,,WEB,,LEADERSHIP DEVELOPMNT,"Stedman,Nicole Lamee Perez;",,,,
AEC,6411,$17.00,0075,3,W,4-6,FLI,0119,ORG LEADERSHIP IN ALS,"Sowcik,Matthew J;",,,,
AEC,6540,,0168,3,F,2-3,ROL,0306,AG NAT RESOU COMMUNIC,"Lundy,Lisa Katherine;",TO ARR,ANGE,,
ALS,3940,$1.00,0101,3,MTWRF,2,DAU,0342,CHALLENGE 2050 EXPER,"Andenoro,Anthony Clyde;",,,,
AEC,4915,,DEPT,VAR,TBA,,,,THESIS RESRCH,STAFF;,,,,
AEC,3030C,$3.20,7E51,3,R,4-5,CSE,E121,EFFECT ORAL COMMUNICA,STAFF;,M,2-3,ROL,0306
AEC,3030C,$3.20,7H24,3,R,4-5,CSE,E121,EFFECT ORAL COMMUNICA,STAFF;,F,4-5,ROL,0306
AEC,3030C,$3.20,7H33,3,R,4-5,CSE,E121,EFFECT ORAL COMMUNICA,STAFF;,T,4-5,ROL,0306
AEC,3030C,$3.20,7055,3,R,4-5,CSE,E121,EFFECT ORAL COMMUNICA,STAFF;,M,4-5,ROL,0306
AEC,3030C,$3.20,7057,3,R,4-5,CSE,E121,EFFECT ORAL COMMUNICA,STAFF;,W,2-3,ROL,0306
AEC,3030C,$3.20,7058,3,R,4-5,CSE,E121,EFFECT ORAL COMMUNICA,STAFF;,W,4-5,ROL,0306
AEC,3033C,$1.00,7C49,3,M W F,3,ROL,0205,RESEARCH/BUSINES WRIT,STAFF;,,,,
AEC,3033C,$1.00,DEPT,3,,,WEB,,RESEARCH/BUSINES WRIT,"Raulerson,Rebekah G;",,,,
AEC,3033C,$1.00,DEPT,3,,,WEB,,RESEARCH/BUSINES WRIT,"Raulerson,Rebekah G;",,,,
AEC,3313,,DEPT,3,,,WEB,,DEV & ROLE OF EXT ED,"Zelaya,Priscilla;",,,,
AEC,3410,,7231,3,M W,5,CSE,E121,FSTRING INNOV LDRSHIP,"Stedman,Nicole Lamee Perez;",F,4,TUR,2334
AEC,3410,,7235,3,M W,5,CSE,E121,FSTRING INNOV LDRSHIP,"Stedman,Nicole Lamee Perez;",F,5,TUR,2334
AEC,3410,,7238,3,M W,5,CSE,E121,FSTRING INNOV LDRSHIP,"Stedman,Nicole Lamee Perez;",F,6,TUR,2334
AEC,3410,,7239,3,T R,5,CSE,E222,FSTRING INNOV LDRSHIP,"Stedman,Nicole Lamee Perez;",F,4,TUR,2305
AEC,3410,,724B,3,T R,5,CSE,E222,FSTRING INNOV LDRSHIP,"Stedman,Nicole Lamee Perez;",F,5,TUR,2305
AEC,3413,$14.00,DEPT,3,,,WEB,,INTERPERSONAL LEADERS,"Andenoro,Anthony Clyde;",,,,
AEC,4031,$91.00,DEPT,3,,,WEB,,COM PROC AGR/LIFE SCI,"Lawson,Kati Mcwaters;",,,,
AEC,4943,,DEPT,VAR,TBA,,,,LDRDSHP DEVELP INTERN,"Stedman,Nicole Lamee Perez;",,,,
AEC,4944,,DEPT,VAR,TBA,,,,COOP EXTEN INTERNSHIP,"Myers,Brian E;",,,,
AEC,4948,,DEPT,VAR,TBA,,,,AGRI COMMUNICA INTERN,"Telg,Ricky W;",,,,
AEC,6210,,DEPT,3,,,WEB,,DESGN EDUC PRGM IN AG,"Bunch,James Charles;",,,,
AEC,6210,,DEPT,3,,,WEB,,DESGN EDUC PRGM IN AG,"Bunch,James Charles;",,,,
AEC,6552,,DEPT,3,,,WEB,,EVAL PROGRAMS EXT ED,"Galindo,Sebastian;",,,,
AEC,6552,,DEPT,3,,,WEB,,EVAL PROGRAMS EXT ED,"Galindo,Sebastian;",,,,
AEC,6905,,DEPT,VAR,,,WEB,,PROB IN AG & EXT ED,STAFF;,,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Stedman,Nicole Lamee Perez;",,,,
AEC,6912,,DEPT,VAR,,,WEB,,NONTHESIS RESEARCH,STAFF;,,,,
AEC,6912,,DEPT,VAR,TBA,,,,NONTHESIS RESEARCH,STAFF;,,,,
AEC,6932,,7209,3,T,2-3,ROL,0306,RESEARCH PROP & DEV,"Osborne,Edward Wayne;",R,3,ROL,0306
AEC,6932,,754G,3,T,5-7,ROL,0205,MIXED METHODS,"Galindo,Sebastian;",,,,
AEC,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AEC,6971,,DEPT,VAR,,,WEB,,MASTERS RESEARCH,STAFF;,,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Lundy,Lisa Katherine;Myers,Brian E;Rumble,Joy N;Suarez,Cecilia E;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Israel,Glenn D;",,,,
ALS,3940,$1.00,DEPT,3,TBA,,,,CHALLENGE 2050 EXPER,"Andenoro,Anthony Clyde;",,,,
ALS,4950,$1.00,DEPT,VAR,TBA,,,,CHALLENGE 2050 ACTION,"Andenoro,Anthony Clyde;",,,,
AOM,3734,,01G5,3,MTWRF,6,ROG,0110,IRRIGA PRACT FLORIDA,"Scholtz,Richard V,III;",,,,
AOM,4521,,01GG,3,F,5,ROG,0211,INTRO TO BIOFUELS,"Pullammanappallil,P C;",,,,
AOM,4521,,DEPT,3,MTWRF,5,ROG,0211,INTRO TO BIOFUELS,"Pullammanappallil,P C;",,,WEB,
AOM,4941,,DEPT,VAR,TBA,,,,FULL TIME PRAC WORK,"Porter,Wendell A;",,,,
AOM,6932,,027D,3,MTWRF,5,ROG,0211,ADV. INTRO TO BIOFUEL,"Pullammanappallil,P C;",,,,
AOM,4905,,DEPT,VAR,TBA,,,,SPECIAL PROBLEMS,"Porter,Wendell A;",,,,
AOM,4941,,DEPT,VAR,TBA,,,,FULL TIME PRAC WORK,"Porter,Wendell A;",,,,
AOM,4941,,DEPT,VAR,TBA,,,,FULL TIME PRAC WORK,"Porter,Wendell A;",,,,
ALS,3203,,015G,3,,,WEB,,PC USE IN AGRICULTURE,"Weeks,Jennifer Ashley;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Sims,Charles A;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Gillett-Kaufman,Jennifer Lynn;Kaufman,Phillip Edward;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Zhao,Xin;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Kowalewska,Agata Olga;",,,,
ALS,4905,,DEPT,VAR,TBA,,,,CALS AMB RESCH/STUDY,"Emerson,Helen Charlotte;",,,,
ALS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ALS,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
ALS,4932,,DEPT,VAR,TBA,,,,"MED, MICROBIO & HEALT","Oli,Monika Walburga;",,,,
ALS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ALS,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
ALS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ALS,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
ALS,4932,,74ED,1,TBA,,,,PLANT COM FL PANHANDL,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,4932,,74EE,2,TBA,,,,PLANT COM FL PAN LAB,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,5932,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Sims,Charles A;",,,,
ALS,5932,,74EG,1,TBA,,,,ADV PLANT COM FL PANH,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,5932,,74EH,2,TBA,,,,ADV PLANT COM FL LAB,"Miller,Deborah Louise;Thetford,Mack;",,,,
AGR,3303,,0598,3,MTWRF,2,MCCC,0100,GENETICS,"Wang,Jianping;",,,,
AGR,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
AGR,4932,,DEPT,3,TBA,,,,INTEGRATED AG TRAVEL,"Alvarez,Erin;Kruse,Jason Keith;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Flory,Stephen;",,,,
PLS,4941,,DEPT,VAR,TBA,,,,PRACTICAL WORK EXPER,STAFF;,,,,
AGR,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
AGR,6905,,DEPT,VAR,,,WEB,,AGROECOLOGY PROJECT,STAFF;,,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PLS,4941,,DEPT,VAR,TBA,,,,PRACTICAL WORK EXPER,STAFF;,,,,
AGR,4905,,DEPT,VAR,TBA,,,,TOPICS,STAFF;,,,,
AGR,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
AGR,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
AGR,4932,,DEPT,VAR,TBA,,,,AGRONOMY TOPICS,STAFF;,,,,
AGR,6237C,,7F75,3,M,5,ROG,0129,RES TECH FORAGE EVAL,"Sollenberger,Lynn E;",W,5-6,ROG,0129
AGR,6237C,,DEPT,3,TBA,,,,RES TECH FORAGE EVAL,STAFF;,,,,
AGR,6905,,DEPT,VAR,TBA,,,,GLOBAL AGRO CERT RES,STAFF;,,,,
AGR,6905,,DEPT,VAR,TBA,,,,AGRONOMIC PROBLEMS,STAFF;,,,,
AGR,6905,,DEPT,VAR,TBA,,,,TOPICS IN AGRONOMY,STAFF;,,,,
AGR,6905,,DEPT,VAR,,,WEB,,AGROECOLOGY PROJECT,STAFF;,,,,
AGR,6905,,DEPT,VAR,TBA,,,,GLOBAL SYS AGRO RES,"Rowland,Diane L;",,,,
AGR,6905,,DEPT,VAR,TBA,,,,AGROECOLOGY PROJECT,STAFF;,,,,
AGR,6932,,DEPT,3,TBA,,,,CROP MODELING - DSSAT,"Boote,Kenneth J;",,,,
AGR,6932,,DEPT,3,,,HYBD,,EXP DESIGN &DATA ANAL,"Vansanten,Edzard;",,,,
AGR,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Sellers,Brent Alan;",,,,
AGR,6971,,DEPT,VAR,,,WEB,,MASTERS RESEARCH,"Flory,Stephen;Leon-Gonzalez,Ramon G;Sandhu,Hardev S;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Odero,Dennis C;Sandhu,Hardev S;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Mulvaney,Michael J;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Wright,David L;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Gettys,Lyn A;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Sellers,Brent Alan;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Dubeux,Jose Carlos;Tillman,Barry;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Odero,Dennis C;Sandhu,Hardev S;",,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
PLS,4941,,DEPT,VAR,TBA,,,,PRACTICAL WORK EXPER,"Macdonald,Gregory E;",,,,
ANS,3384C,,0153,3,MTW,2-3,ANS,0151,GENETICS DOMEST ANIM,"Mateescu,Raluca;",,,,
ANS,4231,$127.00,DEPT,1,TBA,,,,PRACTICUM HORSE MANAG,"Callaham,Justin W;",,,,
ANS,4905,,DEPT,VAR,TBA,,,,PROBS IN ANIMAL SCI,"Tenbroeck,Saundra Hodge;",,,,
ANS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Tenbroeck,Saundra Hodge;",,,,
ANS,4941,,DEPT,VAR,,,WEB,,FULL-TIME PRAC WORK,"Imler,Amie M;",,,,
ANS,6637,,0189,3,TBA,,,,QUANT MIC RISK ASSESS,"Havelaar,Arie Hendrik;Li,Min;",,,,
ANS,6905,,DEPT,VAR,TBA,,,,PROB IN ANIMAL SCI,STAFF;,,,,
ANS,6905,,DEPT,VAR,TBA,,,,PROB IN ANIMAL SCI,"Miller Cushon,Emily Kathryn;",,,,
ANS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ANS,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ANS,6942,,DEPT,VAR,TBA,,,,SUPERVISED EXTENSION,"Brooks,Samantha Ann;Wickens,Carissa Lee;",,,,
ANS,6971,,0093,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ANS,7979,,017F,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANS,7980,,005G,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANS,2005,,4E00,3,M W F,2-3,ANS,0155,ANIMALS-HUMAN HISTORY,"Oltenacu,Pascal A;",,,,
ANS,3216,,4E48,3,,,WEB,,INTRO EQUINE SCIENCE,"Mortensen,Christopher J;",,,,
ANS,4231,$127.00,DEPT,1,TBA,,,,PRACTICUM HORSE MANAG,"Callaham,Justin W;",,,,
ANS,4382,,4G49,2,,,WEB,,EQUINE GENETICS,"Brooks,Samantha Ann;",,,,
ANS,4905,,DEPT,VAR,TBA,,,,PROBS IN ANIMAL SCI,"Tenbroeck,Saundra Hodge;",,,,
ANS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Tenbroeck,Saundra Hodge;",,,,
ANS,4941,,DEPT,VAR,,,WEB,,FULL-TIME PRAC WORK,"Imler,Amie M;",,,,
ANS,6939,,DEPT,1,TBA,,,,ANM MOL/CELL BIO JRNL,"Hansen,Peter J;",,,,
ANS,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ANS,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Wickens,Carissa Lee;",,,,
ANS,6971,,4B08,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ANS,7979,,4270,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANS,7980,,4044,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANS,3006,,7G42,3,M W F,1,ANS,0156,INTRO ANIMAL SCIENCE,"Thrift,Todd A;",,,,
ANS,3006L,$130.99,7G35,1,T,5-6,ANS,0151,INTRO TO AN SCI LAB,"Propp,Ethan Chell;",,,,
ANS,3006L,$130.99,7G38,1,W,5-6,ANS,0151,INTRO TO AN SCI LAB,"Propp,Ethan Chell;",,,,
ANS,3440,,7H74,4,MTWR,2,ANS,0156,PRIN ANIMAL NUTRITION,"Ferraretto,Luiz Felipe;",,,,
ANS,4905,,DEPT,VAR,TBA,,,,PROBS IN ANIMAL SCI,"Tenbroeck,Saundra Hodge;",,,,
ANS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Tenbroeck,Saundra Hodge;",,,,
ANS,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,"Wohlgemuth,Stephanie;",,,,
ANS,4932,,7A88,2,R,5,NZH,0112,WILD DISCOVERIES,"Mortensen,Christopher J;",,,HYBD,
ANS,4941,,DEPT,VAR,,,WEB,,FULL-TIME PRAC WORK,"Imler,Amie M;",,,,
ANS,6905,,DEPT,VAR,TBA,,,,PROB IN ANIMAL SCI,STAFF;,,,,
ANS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Hansen,Peter J;",,,,
ANS,6933,,DEPT,1,TBA,,,,GRAD SEM IN ANIMAL SC,"Hansen,Peter J;",,,,
