coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
AFS,4905,,DEPT,5,MTWRF,1-4,MCCA,3194,BEGINNING ZULU 2,STAFF;,,,,
AFS,4905,,7E34,5,MTWRF,1-4,RNK,0215,BEGINNING PORTUGUESE1,"Infantino,Patricia T;",,,,
AFS,4905,,7E44,5,MTWRF,1-4,RNK,0215,BEGINNING PORTUGUESE2,"Infantino,Patricia T;",,,,
AFS,4905,,7E52,3,MTWRF,1-4,RNK,0225,INTERMED. PORTUGUESE1,STAFF;,,,,
AFS,4905,,7E67,3,MTWRF,1-4,RNK,0225,INTERMED. PORTUGUESE2,STAFF;,,,,
AFS,4905,,7127,6,MTWRF,1-4,NSC,0225,ADV. W.AFRICAN FRENCH,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,FAC,0127,BEGINNING HAUSA 1,STAFF;,,,,
AFS,4905,,DEPT,5,MTWRF,1-4,FAC,0127,BEGINNING HAUSA 2,STAFF;,,,,
AKA,1130,$4.95,DEPT,5,MTWRF,1-4,CBD,0210,BEGINNING AKAN 1,STAFF;,,,,
AKA,1131,$4.95,DEPT,5,MTWRF,1-4,CBD,0210,BEGINNING AKAN 2,STAFF;,,,,
AKA,2200,$2.97,DEPT,3,MTWRF,1-4,CBD,0234,INTERMEDIATE AKAN 1,STAFF;,,,,
AKA,2201,$2.97,DEPT,3,MTWRF,1-4,CBD,0234,INTERMEDIATE AKAN 2,STAFF;,,,,
SWA,1130,$4.95,DEPT,5,MTWRF,1-4,CBD,0212,BEGINNING SWAHILI 1,STAFF;,,,,
SWA,1130,$4.95,DEPT,5,MTWRF,1-4,CBD,0224,BEGINNING SWAHILI 1,STAFF;,,,,
SWA,1130,$4.95,DEPT,5,MTWRF,1-4,CBD,0230,BEGINNING SWAHILI 1,STAFF;,,,,
SWA,1131,$4.95,DEPT,5,MTWRF,1-4,CBD,0212,BEGINNING SWAHILI 2,STAFF;,,,,
SWA,1131,$4.95,DEPT,5,MTWRF,1-4,CBD,0224,BEGINNING SWAHILI 2,STAFF;,,,,
SWA,1131,$4.95,DEPT,5,MTWRF,1-4,CBD,0230,BEGINNING SWAHILI 2,STAFF;,,,,
SWA,2200,$2.97,DEPT,3,MTWRF,1-4,CBD,0216,INTERMED SWAHILI 1,STAFF;,,,,
SWA,2200,$2.97,DEPT,3,MTWRF,1-4,CBD,0216,INTERMED SWAHILI 1,STAFF;,,,,
SWA,2201,$2.97,DEPT,3,MTWRF,1-4,CBD,0216,INTERMED SWAHILI 2,STAFF;,,,,
SWA,2201,$2.97,DEPT,3,MTWRF,1-4,CBD,0216,INTERMED SWAHILI 2,STAFF;,,,,
SWA,3410,$2.97,74HH,3,TBA,,,,ADVANCED SWAHILI 1,STAFF;,,,,
SWA,3411,$2.97,74H0,3,TBA,,,,ADVANCED SWAHILI 2,STAFF;,,,,
WOL,1130,$4.95,DEPT,5,MTWRF,1-4,RNK,0230,BEGINNING WOLOF 1,STAFF;,,,,
WOL,1131,$4.95,DEPT,5,MTWRF,1-4,RNK,0230,BEGINNING WOLOF 2,STAFF;,,,,
WOL,2200,$2.97,DEPT,3,MTWRF,1-4,TUR,2303,INTERMEDIATE WOLOF 1,STAFF;,,,,
WOL,2201,$2.97,DEPT,3,MTWRF,1-4,TUR,2303,INTERMEDIATE WOLOF 2,STAFF;,,,,
ABE,6933,,DEPT,VAR,TBA,,,,TOPICS IN STAT LEARNG,"Bliznyuk,Nikolay A;",,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,"Leary,James Daniel;",,,,
ABE,6933,,DEPT,VAR,TBA,,,,TOPICS IN STAT LEARNG,"Bliznyuk,Nikolay A;",,,,
ABE,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Kiker,Gregory A;",,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,"Leary,James Daniel;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDUSTRIAL HYGIENE,"Correll,Melanie J;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Leary,James Daniel;",,,,
ABE,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Kiker,Gregory A;",,,,
ABE,6933,,DEPT,3,TBA,,,,CROP SIMULATION MODEL,"Asseng,Senthold;",,,,
ABE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Kiker,Gregory A;",,,,
ABE,6971,,7008,VAR,TBA,,,,MASTERS RESEARCH,"Kiker,Gregory A;",,,,
ABE,7979,,7009,VAR,TBA,,,,ADVANCED RESEARCH,"Kiker,Gregory A;",,,,
ABE,7980,,9388,VAR,TBA,,,,DOCTORAL RESEARCH,"Kiker,Gregory A;",,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,"Leary,James Daniel;",,,,
AEC,3073,$26.07,03C9,3,,,WEB,,INTERCUL COMMUNICA,"Hartmann,Marta M;",,,,
AEC,3414,$55.07,DEPT,3,,,WEB,,LEADERSHIP DEVELOPMNT,"Stedman,Nicole Lamee Perez;",,,,
AEC,4202,$40.07,DEPT,3,,,WEB,,CURRIC DEV/ASSESS TEC,"Dyer,James E;",,,,
AEC,4224,$33.07,DEPT,3,,,WEB,,SP MTHDS TCHG AG EDUC,"Dyer,James E;",,,,
AEC,4504,$36.07,DEPT,3,,,WEB,,CURRIC & PROGRAM PLAN,"Dyer,James E;",,,,
AEC,6932,,DEPT,VAR,,,WEB,,TEACHING INDUCT PROG,"Dyer,James E;",,,,
AEC,6540,$10.00,4C18,3,T R,2-3,ROL,0306,AG NAT RESOU COMMUNIC,"Lundy,Lisa Katherine;",,,,
AEC,3030C,$2.20,7E51,3,R,4-5,CSE,E222,EFFECT ORAL COMMUNICA,"Andenoro,Anthony Clyde;Niewoehner,Jera L;Rogers,Tiffany M;",M,2-3,ROL,0306
AEC,3030C,$2.20,7055,3,R,4-5,CSE,E222,EFFECT ORAL COMMUNICA,"Andenoro,Anthony Clyde;Niewoehner,Jera L;Rogers,Tiffany M;",M,2-3,FAC,0120
AEC,3030C,$2.20,7057,3,R,4-5,CSE,E222,EFFECT ORAL COMMUNICA,"Andenoro,Anthony Clyde;Keown,Heather R;Niewoehner,Jera L;",W,2-3,ROL,0306
AEC,3030C,$2.20,7058,3,R,4-5,CSE,E222,EFFECT ORAL COMMUNICA,"Albert,Bertrhude;Andenoro,Anthony Clyde;Manning,Rachel A;Niewoehner,Jera L;",W,2-3,FAC,0120
AEC,3033C,$1.00,7C49,3,M W F,3,FAB,0103,RESEARCH/BUSINES WRIT,"Perry,Marian Linda;",,,,
AEC,3313,$23.07,7A95,3,,,WEB,,DEV & ROLE OF EXT ED,"Harder,Amy Marie;",,,,
AEC,3410,,7A00,3,M,5-6,PUGH,170,FSTRING INNOV LDRSHIP,"Stedman,Nicole Lamee Perez;",W,6,PUGH,170
AEC,3410,,7A13,3,T,3-4,CSE,A101,FSTRING INNOV LDRSHIP,"Bletscher,Caitlin G;Stedman,Nicole Lamee Perez;",R,3,CSE,A101
AEC,3413,$34.07,7155,3,,,WEB,,INTERPERSONAL LEADERS,"Andenoro,Anthony Clyde;",,,,
AEC,4948,,DEPT,VAR,TBA,,,,AGRI COMMUNICA INTERN,"Telg,Ricky W;",,,,
AEC,6210,$1.50,DEPT,3,,,WEB,,DESGN EDUC PRGM IN AG,"Barrick,R Kirby;Myers,Brian E;",,,,
AEC,6210,,7C45,3,,,WEB,,DESGN EDUC PRGM IN AG,"Barrick,R Kirby;Myers,Brian E;",,,,
AEC,6229,$60.00,7206,3,,,WEB,,LAB INSTRUCTION,"Myers,Brian E;",,,,
AEC,6325,$1.50,DEPT,3,,,WEB,,HIST & PHILOS AG ED,"Barrick,R Kirby;",,,,
AEC,6325,,7142,3,,,WEB,,HIST & PHILOS AG ED,"Barrick,R Kirby;",,,,
AEC,6552,$1.50,DEPT,3,,,WEB,,EVAL PROGRAMS EXT ED,"Galindo,Sebastian;",,,,
AEC,6552,,7C48,3,,,WEB,,EVAL PROGRAMS EXT ED,"Galindo,Sebastian;",,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Thoron,Andrew C;",,,,
AEC,6912,,DEPT,VAR,,,WEB,,NONTHESIS RESEARCH,"Barrick,R Kirby;Israel,Glenn D;Stedman,Nicole Lamee Perez;",,,,
AEC,6912,,DEPT,VAR,TBA,,,,NONTHESIS RESEARCH,"Rumble,Joy N;Telg,Ricky W;",,,,
AEC,6932,,DEPT,2,T,5-6,ROL,0306,RESEARCH PROP & DEV,"Osborne,Edward Wayne;",,,,
AEC,6932,,DEPT,2,W,2-3,ROL,0409,STRAT FOR NEW FACULTY,"Osborne,Edward Wayne;",,,,
AEC,6932,,721F,3,W,4-6,ROL,0306,ORGANIZATIONAL LEADER,"Carter,Hannah S;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Andenoro,Anthony Clyde;Rumble,Joy N;",,,,
AEC,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Andenoro,Anthony Clyde;Carter,Hannah S;Harder,Amy Marie;Israel,Glenn D;Lamm,Alexa J;Monaghan,Paul F;Myers,Brian E;Roberts II,Thomas G;Telg,Ricky W;Warner,Laura Anne;",,,,
AEC,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Andenoro,Anthony Clyde;Harder,Amy Marie;Israel,Glenn D;Osborne,Edward Wayne;Roberts II,Thomas G;Rumble,Joy N;",,,,
ALS,3940,$1.00,DEPT,3,MTWRF,2,MCCB,1108,CHALLENGE 2050 EXPER,"Andenoro,Anthony Clyde;",TO ARR,ANGE,,
ALS,4419,$1.00,DEPT,1,W,2,TUR,2346,CHALLENGE 2050 SOLUT,"Bigham Stephens,Dana L;",,,,
AOM,3734,,01G5,3,MTWRF,6,ROG,0110,IRRIGA PRACT FLORIDA,"Scholtz,Richard V,III;",,,,
AOM,4521,,01GG,3,MTWRF,5,ROG,0211,INTRO TO BIOFUELS,"Pullammanappallil,P C;",,,,
AOM,6932,,027D,3,MTWRF,5,ROG,0211,ADV. INTRO TO BIOFUEL,"Pullammanappallil,P C;",,,,
AOM,4905,,DEPT,VAR,TBA,,,,SPECIAL PROBLEMS,"Porter,Wendell A;",,,,
AOM,4941,,DEPT,VAR,TBA,,,,FULL TIME PRAC WORK,"Porter,Wendell A;",,,,
AOM,4905,,DEPT,VAR,TBA,,,,SPECIAL PROBLEMS,"Porter,Wendell A;",,,,
ALS,3203,$1.50,015G,3,,,WEB,,PC USE IN AGRICULTURE,"Weeks,Jennifer Ashley;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Oli,Monika Walburga;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Zhao,Xin;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Kowalewska,Agata Olga;",,,,
ALS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ALS,4915,,017B,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
ALS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ALS,6943,,DEPT,VAR,TBA,,,,INTERNSHIP,"Harmon,Carrie Lapaire;Hodges,Amanda C;",,,,
ALS,4404,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Sims,Charles A;",,,,
ALS,4932,,74ED,1,TBA,,,,PLANT COM FL PANHANDL,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,4932,,74EE,2,TBA,,,,PLANT COM FL PAN LAB,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,5932,,DEPT,VAR,TBA,,,,INTERNATIONAL STUDIES,"Sims,Charles A;",,,,
ALS,5932,,74EG,1,TBA,,,,ADV PLANT COM FL PANH,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,5932,,74EH,2,TBA,,,,ADV PLANT COM FL LAB,"Miller,Deborah Louise;Thetford,Mack;",,,,
ALS,6943,,DEPT,VAR,TBA,,,,INTERNSHIP,"Hodges,Amanda C;",,,,
AGR,3303,$3.00,0598,3,MTWRF,2,NPB,1001,GENETICS,"Wang,Jianping;",,,,
AGR,6932,,DEPT,VAR,TBA,,,,WRITING IN ECOLOGY,"Flory,Stephen;",,,,
PLS,4941,,DEPT,VAR,TBA,,,,PRACTICAL WORK EXPER,"Macdonald,Gregory E;",,,,
AGR,4905,,DEPT,3,TBA,,,,CROP NUTRITION,"Erickson,John E;",,,,
AGR,6237C,,732D,3,T R,5,NZH,0112,RES TECH FORAGE EVAL,"Sollenberger,Lynn E;",R,1-2,NZH,0112
AGR,6237C,$1.50,DEPT,3,,,WEB,,RES TECH FORAGE EVAL,"Sollenberger,Lynn E;",,,,
AGR,6905,,DEPT,3,TBA,,,,CORN VARIETY SELECT,"Mulvaney,Michael J;",,,,
AGR,6905,,DEPT,3,TBA,,,,PEANUT RESEARCH,"Tillman,Barry;",,,,
AGR,6905,,DEPT,3,TBA,,,,LYSIMETER THEORY,"Rowland,Diane L;",,,,
AGR,6905,,DEPT,4,TBA,,,, CROP PRODUCT INTERN,"Erickson,John E;",,,,
AGR,6932,,DEPT,VAR,TBA,,,,TOPICS IN AGRONOMY,"Macdonald,Gregory E;",,,,
AGR,6932,,DEPT,2,TBA,,,,MIXED MODELS BREEDING,"Munoz,Patricio Ricardo;",,,,
AGR,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,"Wang,Jianping;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Dubeux,Jose Carlos;Gettys,Lyn A;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Vendramini,Joao Mauricio Bueno;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,6971,,731C,VAR,TBA,,,,MASTERS RESEARCH,"Altpeter,Fredy;Ferrell,Jason Arden;Haller,William T;Macdonald,Gregory E;Munoz,Patricio Ricardo;Netherland,Michael D;Rowland,Diane L;Sellers,Brent Alan;Sollenberger,Lynn E;Tillman,Barry;Vendramini,Joao Mauricio Bueno;",,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
AGR,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,"Leon-Gonzalez,Ramon G;",,,,
AGR,7979,,7B62,VAR,TBA,,,,ADVANCED RESEARCH,"Altpeter,Fredy;Babar,Md Ali;Ferrell,Jason Arden;Flory,Stephen;Leon-Gonzalez,Ramon G;Munoz,Patricio Ricardo;Odero,Dennis C;Rowland,Diane L;Sollenberger,Lynn E;Wang,Jianping;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Vendramini,Joao Mauricio Bueno;",,,,
AGR,7979,,732G,VAR,TBA,,,,ADVANCED RESEARCH,"Boote,Kenneth J;",,,,
AGR,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,"Leon-Gonzalez,Ramon G;",,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AGR,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AGR,7980,,76GG,VAR,TBA,,,,DOCTORAL RESEARCH,"Altpeter,Fredy;Erickson,John E;Flory,Stephen;Kenworthy,Kevin E;Rowland,Diane L;Tillman,Barry;",,,,
PLS,3004C,$21.50,DEPT,3,,,WEB,,PRINCIP PLANT SCIENCE,"Alvarez,Erin;",,,,
PLS,3004C,$21.50,DEPT,3,,,WEB,,PRINCIP PLANT SCIENCE,"Alvarez,Erin;",,,,
ANS,4231,$127.00,DEPT,1,TBA,,,,PRACTICUM HORSE MANAG,"Callaham,Justin W;",,,,
ANS,4941,,DEPT,VAR,TBA,,,,FULL-TIME PRAC WORK,"Tenbroeck,Saundra Hodge;",,,,
ANS,6905,,DEPT,VAR,TBA,,,,PROB IN ANIMAL SCI,STAFF;,,,,
ANS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ANS,6932,,DEPT,2,T R,5-6,ANSC,0201,TECH IN MOLECULAR GEN,"Brooks,Samantha Ann;Mateescu,Raluca;",,,,
ANS,6932,,018D,3,M W F,6-7,ANS,0102,STAT ANS SCIENTISTS,"Santos,Jose Eduardo;",,,,
ANS,6971,,0093,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ANS,7979,,017F,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANS,7980,,005G,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANS,3216,$1.50,4G38,3,,,WEB,,INTRO EQUINE SCIENCE,"Mortensen,Christopher J;",,,,
ANS,3440,,4F75,4,MTWR,2-3,ANS,0156,PRIN ANIMAL NUTRITION,"Miles,Richard D,JR;",,,,
ANS,4231,$127.00,DEPT,1,TBA,,,,PRACTICUM HORSE MANAG,"Callaham,Justin W;",,,,
ANS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Tenbroeck,Saundra Hodge;",,,,
ANS,4941,,DEPT,VAR,TBA,,,,FULL-TIME PRAC WORK,"Tenbroeck,Saundra Hodge;",,,,
ANS,6905,,DEPT,VAR,TBA,,,,PROB IN ANIMAL SCI,STAFF;,,,,
ANS,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ANS,6971,,4B08,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ANS,7979,,4270,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANS,7980,,4044,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANS,3006C,$130.99,DEPT,4,M W F,1,ANS,0156,INTRO ANIMAL SCIENCE,"Thrift,Todd A;",W,5-6,ANS,0156
ANS,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,"Tenbroeck,Saundra Hodge;",,,,
ANS,4941,,DEPT,VAR,TBA,,,,FULL-TIME PRAC WORK,"Tenbroeck,Saundra Hodge;",,,,
ANS,6971,,7887,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ANS,7979,,7890,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANS,7980,,7891,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANG,5420,,DEPT,3,,,WEB,,SOC NETWORK ANALYSIS,"Dillon,David T;",,,,
ANG,5420,$1.50,02EH,3,,,WEB,,SOC NETWORK ANALYSIS,"Dillon,David T;",,,,
ANG,5488,,DEPT,3,,,WEB,,GEOSPATIAL CULT ANTH,"Brondizio,Eduardo S;Van Holt,Tracy;",,,,
ANG,5488,$1.50,02D9,3,,,WEB,,GEOSPATIAL CULT ANTH,"Brondizio,Eduardo S;Van Holt,Tracy;",,,,
ANG,5494,,DEPT,3,,,WEB,,TEXT ANALYSIS,"Beresford,Melissa Handsley;Wutich,Amber E;",,,,
ANG,5494,$1.50,02FH,3,,,WEB,,TEXT ANALYSIS,"Beresford,Melissa Handsley;Wutich,Amber E;",,,,
ANG,5802,,DEPT,3,,,WEB,,OBSERV. OF BEHAVIOR,"Hames,Raymond Bryant;Koster,Jeremy Michael;",,,,
ANG,5824L,,DEPT,6,TBA,,,,FIELD SESSION ARCHEOL,"Davidson,James M;",,,,
ANG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANG,6915,,DEPT,VAR,TBA,,,,RESEARCH PROJECTS,STAFF;,,,,
ANG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANT,3141,$106.56,01E8,3,,,WEB,,DEV OF WORLD CIVILIZ,"Vadala,Jeffrey R;",,,,
ANT,3514C,$19.28,1277,4,MTWRF,3,FAB,0105,INTRO BIOLOG ANTHRO,"Le,Kim N;Polvadore,Taylor A;",T,5-6,TUR,B304
ANT,3514C,$19.28,1278,4,MTWRF,3,FAB,0105,INTRO BIOLOG ANTHRO,"Le,Kim N;Polvadore,Taylor A;",W,5-6,TUR,B304
ANT,3514C,$19.28,1279,4,MTWRF,3,FAB,0105,INTRO BIOLOG ANTHRO,"Le,Kim N;Polvadore,Taylor A;",R,5-6,TUR,B304
ANT,3520,$106.56,0458,3,,,WEB,,SKELETON KEY FORENSIC,"Brown,Carrie A;",,,,
ANT,3620,,0099,3,MTWRF,2,TUR,L005,LANGUAGE & CULTURE,"Burgen,Benjamin R;",,,,
ANT,4180L,,DEPT,1,TBA,,,,LAB TRAINING ARCHEOL,"Davidson,James M;",,,,
ANT,4180L,,DEPT,3,TBA,,,,LAB TRAINING ARCHEOL,"Davidson,James M;",,,,
ANT,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANT,4930,,DEPT,5,TBA,,,,FIELD SESSION IN ARCH,"Davidson,James M;",,,,
ANG,5085,,DEPT,3,,,WEB,,VISUAL DATA ANTHRO,"Cartwright,Elizabeth Joan;Crowder,Jerome Winston;",,,,
ANG,5085,$1.50,4070,3,,,WEB,,VISUAL DATA ANTHRO,"Cartwright,Elizabeth Joan;Crowder,Jerome Winston;",,,,
ANG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ANG,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
ANG,6915,,DEPT,VAR,TBA,,,,RESEARCH PROJECTS,STAFF;,,,,
ANG,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ANG,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ANG,7979,,DEPT,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ANG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
ANT,2000,,4104,3,MTWRF,4,TUR,L005,GENERAL ANTHROPOLOGY,"Chakrabarti,Choeeta;",,,,
ANT,2140,,5181,3,MTWRF,2,TUR,L011,INTRO WORLD ARCHAEOLO,"Cunningham Smith,Petra Ann;Macrae,Scott A;",T,3,TUR,B357
ANT,2140,,5182,3,MTWRF,2,TUR,L011,INTRO WORLD ARCHAEOLO,"Cunningham Smith,Petra Ann;Macrae,Scott A;",W,3,TUR,B357
ANT,2140,,5184,3,MTWRF,2,TUR,L011,INTRO WORLD ARCHAEOLO,"Cunningham Smith,Petra Ann;Macrae,Scott A;",R,3,TUR,B357
ANT,2301,,4106,3,MTWRF,2,CAR,0100,HUMAN SEXUALITY & CUL,"Victoria,Aaron G;",,,,
