coursePrefix,courseNum,fee,section,credits,days,times,building,room,title,prof,days2,times2,building2,room2
ACG,6107,,326D,2,M W,7-8,GER,0126,ACCT FOR INCOME TAXES,"Schadewald,Michael;",,,,
ACG,6175,,2C58,2,T R,3-4,GER,0228,FIN REP & ANALYSIS,"Kirk,Marcus;",,,,
ACG,6175,,2D61,2,T R,5-6,GER,0228,FIN REP & ANALYSIS,"Kirk,Marcus;",,,,
ACG,6385,,DEPT,2,M W,3-4,HGS,150,CONTROLLERSHIP,"Hinson,Lisa;",,,,
ACG,6635,,327A,2,M W,5-6,GER,0121,ISSUES AUDIT PRACTICE,"Bowler,Blake;",,,,
ACG,6635,,327D,2,M W,7-8,GER,0121,ISSUES AUDIT PRACTICE,"Bowler,Blake;",,,,
ACG,6685,,2D44,2,T R,5-6,GER,0121,FORENSIC ACCOUNTING,"Asare,Stephen K;",,,,
ACG,6685,,2D45,2,T R,7-8,GER,0121,FORENSIC ACCOUNTING,"Asare,Stephen K;",,,,
ACG,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,"Laibson,John;",,,,
ACG,7980,,DEPT,VAR,TBA,,,,DOCTORAL RESEARCH,"Tucker,Jennifer Wu;",,,,
TAX,4001,,DEPT,3,M W,3-4,GER,0229,INTRO FED INCOME TAX,"Xu,Tian;",,,,
TAX,5025,,2D48,2,T R,5-6,GER,0229,FEDERAL INCOME TAX 1,"Boyles,Jesse V;",,,,
TAX,5025,,3276,2,M W,7-8,GER,0228,FEDERAL INCOME TAX 1,"Watson,Val Lucas;",,,,
TAX,5027,,2D51,2,T R,5-6,GER,0229,FEDERAL INCOME TAX 2,"Boyles,Jesse V;",,,,
TAX,5027,,3279,2,M W,7-8,GER,0228,FEDERAL INCOME TAX 2,"Watson,Val Lucas;",,,,
TAX,5065,,4729,2,T R,7-8,GER,0122,TAX PROF RESEARCH,"Boyles,Jesse V;",,,,
TAX,5065,,5337,2,T R,9-10,GER,0122,TAX PROF RESEARCH,"Boyles,Jesse V;",,,,
TAX,6526,,4788,2,M W,7-8,GER,0121,INTERNATIONAL TAX,"Mcgill,Gary A;",,,,
TAX,6877,,328B,2,T R,3-4,GER,0121,STATE AND LOCAL TAX,"Watson,Val Lucas;",,,,
ADV,3001,,08E1,3,M,6-7,WEIM,1092,ADVERTISING STRATEGY,"Morton Padovano,Cynthia R;",W,7,WEIM,1092
ADV,3001,,08F1,3,T,4-5,FLG,0275,ADVERTISING STRATEGY,"Clark,Lawrence Milton;",R,4,FLG,0275
ADV,3001,,1H29,3,M,11,WEIM,2050,ADVERTISING STRATEGY,"Shelton,Summer S;",W,1011,WEIM,2050
ADV,3001,,108E,3,M,8-9,WEIM,1092,ADVERTISING STRATEGY,"Auguste,Kendra P;",W,8,WEIM,1092
ADV,3001,,148C,3,,,WEB,,ADVERTISING STRATEGY,"Hughes,Robert;",,,,
ADV,3008,,11CC,3,,,WEB,,PRINCIPLE OF ADVERTIS,"Page,Kara Lowe;",,,,
ADV,3008,,5632,3,T,3,WEIM,1064,PRINCIPLE OF ADVERTIS,"Windels,Kasey Farris;",R,3-4,WEIM,1064
ADV,3403,,08F8,3,M W F,2,LIT,0101,BRANDING,"Windels,Daniel M;",,,,
ADV,3500,,1B74,3,T,8,WEIM,1092,DIGITAL INSIGHTS,"Johnson,Benjamin K;",R,7-8,WEIM,1092
ADV,3500,,1C54,3,M,7-8,FLG,0275,DIGITAL INSIGHTS,"McDonald,Casey J;",W,7,FLG,0275
ADV,3500,,136B,3,T,5-6,WEIM,1092,DIGITAL INSIGHTS,"Chen,Huan;",R,6,WEIM,1092
ADV,3500,,5082,3,T,2,MCCB,2102,DIGITAL INSIGHTS,"Chung,Yoo Jin;",R,2-3,MCCB,2102
ADV,3502,,084A,3,,,WEB,,ADVERTISING SALES,"Padovano,Robert;",,,,
ADV,4101,,0064,3,T R,5-6,WEIM,2058,COPY & VISUALIZATION,"Torres,Bienvenido,III;",,,,
ADV,4101,,1H04,3,,,WEB,,COPY & VISUALIZATION,"Stude,Tyrone;",,,,
ADV,4101,,1H05,3,,,WEB,,COPY & VISUALIZATION,"Stude,Tyrone;",,,,
ADV,4101,,5106,3,M W,8-9,WEIM,2056,COPY & VISUALIZATION,"Schroeder,April;",,,,
ADV,4300,,1A50,3,T,5-6,WEIM,1070,MEDIA PLANNING,"Lee,Susanna S;",R,5,WEIM,1070
ADV,4300,,138B,3,M,5-6,WEIM,1076,MEDIA PLANNING,"Alpert,Jordan M;",W,5,WEIM,1076
ADV,4300,,8504,3,T,7,WEIM,1076,MEDIA PLANNING,"Starr,Walter J;",R,7-8,WEIM,1076
ADV,4302,,09H0,3,W,6-8,WEIM,1090,GREAT IDEAS MKPL COM,"Morris,Jon D;",,,,
ADV,4800,,08D8,3,R,4-6,WEIM,G030,ADVERTISING CAMPAIGNS,"Morris,Jon D;",,,,
ADV,4800,,3416,3,R,10E1,WM,0202,ADVERTISING CAMPAIGNS,"Starr,Walter J;",,,,
ADV,4801,,DEPT,3,R,6-8,WEIM,1074,CREA ADV COMPETITION,"Goodman,Jennifer Robyn Potter;",,,,
ADV,4930,,DEPT,3,T,7-8,WEIM,2050,HEALTH/SCIENCE COMM,"Fisher,Carla L;",R,8,WEIM,2056
ADV,4930,,DEPT,VAR,T,6,WEIM,2050,STEM RESEARCH & APP,"Jaisle,Alyssa M;Raup-Krieger,Janice;",R,6-7,WEIM,2050
ADV,4930,,08A7,VAR,M,9-10,FLG,0285,SPECIAL STUDY IN ADV,STAFF;,W,9,FLG,0285
ADV,4930,,08CF,3,M,3-4,FLG,0275,SPECIAL STUDY IN ADV,"Windels,Daniel M;",W,3,FLG,0275
ADV,4930,,DEPT,3,T,6-8,WEIM,3028,ADVERTISING WRITING,"Kelly,Kelly Lee;",,,,
ADV,4930,,251H,3,T,1011,WEIM,1076,SOCIAL LABS,"Torres,Bienvenido,III;",R,11,WEIM,1076
ADV,4930,,DEPT,2,T R,2,WEIM,2058,FORWARD THINKING,"Harrison,James P;",,,,
ADV,4930,,DEPT,3,M,9-10,MCCA,2186,DIGITAL STORYTELLING,STAFF;,W,9,MCCA,2186
ADV,4940,,DEPT,VAR,,,WEB,,ADVERTISING INTERNSHP,"Windels,Daniel M;",,,,
ADV,4940,,DEPT,VAR,,,WEB,,ADVERTISING INTERNSHP,"Windels,Daniel M;",,,,
ADV,4941,,DEPT,VAR,,,WEB,,ADVANCED INTERNSHIP,"Windels,Daniel M;",,,,
MMC,2100,,0089,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;",,,,
MMC,2100,,094F,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;Mccrory,Sean P;",,,,
MMC,2100,,094G,3,,,WEB,,WRITING MASS COMMUNIC,"Marino,Robert M;",,,,
MMC,3203,,049C,3,,,WEB,,ETHICS/PROBS MASS COM,"Mallicoat,Megan E;",,,,
MMC,3203,,0821,3,,,WEB,,ETHICS/PROBS MASS COM,"Robbert,Tiffany A;",,,,
MMC,3203,,15C4,3,,,WEB,,ETHICS/PROBS MASS COM,"Mallicoat,Megan E;",,,,
MMC,3203,,2E49,3,,,WEB,,ETHICS/PROBS MASS COM,"Cunha,Darlena M;",,,,
MMC,3203,,2759,3,M,11E2,WEIM,1094,ETHICS/PROBS MASS COM,"Stone,Michael J;",,,,
MMC,3203,,337H,3,W,5-7,WEIM,G030,ETHICS/PROBS MASS COM,"Mena,Henrry Paul;",,,,
AFA,2000,,02CE,3,,,WEB,,INTR AFRICAN AMER STU,"Adejumo,Vincent E;",,,,
AFA,2000,,0242,3,M W F,4,LIT,0121,INTR AFRICAN AMER STU,"Preston,Ashley R;",,,,
AFA,2000,,179F,3,,,WEB,,INTR AFRICAN AMER STU,"Adejumo,Vincent E;",,,,
AFA,2000,,2517,3,M W F,7,FAC,0120,INTR AFRICAN AMER STU,"Preston,Ashley R;",,,,
AFA,2000,,3H50,3,T,4,FAB,0103,INTR AFRICAN AMER STU,"Felima,Crystal A;",R,4-5,FAB,0103
AFA,3110,,12B6,3,,,WEB,,AFR AM/BLK ATLN THGHT,"Henson,Bryce M;",,,,
AFA,3332,,347C,3,T,5-6,LIT,0113,BLK FEMIN/WOMAN THRY,"Celeste,Manoucheka;",R,6,LIT,0113
AFA,3350,,3F25,3,T R,6,WEB,WEB,BLACK MASCULINITY,"Adejumo,Vincent E;",,,WEB,
AFA,3930,,0279,3,M W F,5,CSE,E119,BLACK WOMEN ACTIVISM,"Preston,Ashley R;",,,,
AFA,3930,,028F,3,M,1011,AND,0013,WOMEN AND ISLAM,"Simmons,Gwendolyn Delores;",W,11,AND,0013
AFA,3930,,1362,3,,,WEB,,BLACK POWER MOVEMENT,"Kent,Kenneth A;",,,,
AFA,3930,,1377,3,T,1,TUR,2319,AMER CIVIL LIBERTIES,"Stafford,Samuel P;",R,1-2,TUR,2319
AFA,3930,,3H56,3,T,5-6,FAC,0127,DO IT FOR THE CULTURE,"Henson,Bryce M;",R,6,FAC,0127
AFA,3930,,3H62,3,M W F,4,TUR,2305,AFRICAN AMER LIT 2,"Steverson,Delia Dennise;",,,,
AFA,3930,,36HG,3,M W F,4,FLG,0220,JAMAICAN REGGAE RASTA,"Hebblethwaite,Benjamin John;",,,,
AFA,4135,,3H93,3,,,WEB,,BLACK AM THEORIES,STAFF;,,,,
AFA,4931,,1379,3,M W F,1,AND,0134,"RACE, LAW & CONSTIT","Stafford,Samuel P;",,,,
AFA,4931,,1891,3,T,2-3,CBD,0216,TONI MORRISON,"King,Debra Walker;",R,3,CBD,0216
AFA,4931,,3H59,3,,,WEB,,WOMEN OF COLOR & LAW,"Austin,Sharon Denise;",,,,
AFA,4931,,309G,3,M W F,3,TUR,2305,RACE & DISABILITY,"Steverson,Delia Dennise;",,,,
AFA,4931,,3091,3,T,4,MAT,0018,BLACK AND LATINX HIST,"Morini,Ryan S;",R,4-5,FAC,0127
AFA,4931,,32F6,3,T,9-11,LIT,0235,BLACK PSYCHOLOGY,"McNeil,Victoria Alexis;",,,,
AFA,4931,,DEPT,3,TBA,,,,PARIS STUDY ABROAD,"Austin,Sharon Denise;",,,,
AFA,4936,,11BF,3,T,7,MAT,0013,SENIOR SEMINAR,"Pearlman,Lauren;",R,7-8,MAT,0009
AFA,4940,,DEPT,3,TBA,,,,AF AM INTERNSHIP,"Austin,Sharon Denise;",,,,
AFA,4970,,DEPT,3,TBA,,,,HONORS THESIS,STAFF;,,,,
AFS,2002,,0941,3,T,2-3,MAT,0011,AFRICAN EXPERIENCE,STAFF;,R,2,MAT,0011
AFS,3352,,2B93,3,T,3,COM,G-041,CULTURE HLTH ARTS AFR,"Stoyan-Rosenzweig,Nina C;",R,3-4,COM,G-041
AFS,4330,,4A99,3,TBA,,,,WOMEN POLITICS AFRICA,"Leslie,Agness N;",,,,
AFS,4905,,302D,VAR,T R,3-4,UST,0101,AFRICA IN GLOBAL ECON,"Serra,Renata;",,,,
AFS,4935,,13EA,3,M,6-7,CBD,0234,AFROFUTURISM,"Sow,Alioune Badaradiam;",W,6,CBD,0234
AFS,4935,,14CF,3,T,7-8,WEIM,1070,AFRICAN WOMEN WRITERS,"Lugano,Rose Sau;",R,8,LIT,0207
AFS,4935,,19F5,3,M W F,3,LIT,0207,AFRICAN ORAL LITT,"Akinyemi,Akintunde;",,,,
AFS,4935,,302E,3,T,10,AND,0134,CONTEMPORARY ISLAM,"Soares,Benjamin;",R,1011,AND,0134
AFS,4935,,3204,3,M,8-9,MAT,0251,ISLAM IN AFRICA,"Pontzen,Thomas Andre Benedikt;",W,8,MAT,0051
AFS,6307,,19F1,3,R,6-8,LEI,0242,FND ECON SUST DEVELOP,"Serra,Renata;",,,,
AFS,6905,,063F,3,F,3-5,MAT,0016,DESIGN METH SUS DEV,"Galloway,Glenn;",,,,
AFS,6905,,3022,3,T,10,AND,0134,CONTEMPORARY ISLAM,"Soares,Benjamin;",R,1011,AND,0134
ABE,3000C,,DEPT,3,M W F,4,ROG,0129,APPLS BIOLOGICAL ENG,STAFF;,W,5-7,ROG,0129
ABE,3000C,,4148,3,M W F,4,ROG,0129,APPLS BIOLOGICAL ENG,"Correll,Melanie J;",F,5-6,ROG,0129
ABE,3212C,,1715,4,T,2-3,ROG,0211,LAND & WATER RES ENGR,"Munoz-Carpena,Rafael;",R,8-10,ROG,0283
ABE,3652C,,0137,3,T R,7,ROG,0129,PHYS/RHEOLOG PROP BIO,"Pelletier,William;",T,8-9,ROG,0129
ABE,3652C,,DEPT,3,T R,7,ROG,0129,PHYS/RHEOLOG PROP BIO,"Pelletier,William;",R,8-9,ROG,0129
ABE,4033,,01E5,3,T,4,ROG,0129,FUND & APPS BIOSENSOR,"McLamore,Eric;",R,4-5,ROG,0129
ABE,4034,,0542,3,T R,4-5,ROG,0283,REMOTE SENSING IN ENG,"Judge,Jasmeet;",,,,
ABE,4043C,,0138,2,M W,8,ROG,0110,BIOLOGICAL ENG DES 2,"McLamore,Eric;",,,,
ABE,4413C,,3H80,3,M W F,5,ROG,0106,POSTHARVEST OPER ENGR,"Pelletier,William;",M,6-7,ROG,0106
ABE,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,"Leary,James Daniel;",,,,
ABE,4905,,DEPT,VAR,TBA,,,,INDUSTRIAL HYGIENE,"Correll,Melanie J;",,,,
ABE,4913,,DEPT,3,T,8-10,PUGH,170,INTEG PROD/PROC DES 2,"Guico,Rodney Sean;Leary,James Daniel;",,,,
ABE,4932,,DEPT,VAR,TBA,,,,SPECIAL TOPICS,"Leary,James Daniel;",,,,
ABE,4932,,04HE,3,M,3,ROG,0283,MDLG NATL-HUMAN SYSTM,"Muneepeerakul,Rachata;",W,2-3,ROG,0283
ABE,4932,,15D6,3,,,WEB,,LOGIS AG-FOOD CHAINS,"Berruto,Remigio;Busato,Patrizia;Zazueta Ranahan,Fedro S;",,,,
ABE,4932,,3E86,3,T,4-5,ROG,0211,FLUID PWR CIR & CONTR,"Burks,Thomas Francis;",R,4,ROG,0211
ABE,4949,,DEPT,VAR,TBA,,,,WK EXP BIOLOGICL ENGR,"Leary,James Daniel;",,,,
ABE,5038,,01FC,3,T,4,ROG,0129,DEV & APP BIOSENSORS,"McLamore,Eric;",R,4-5,ROG,0129
ABE,5152,,3E87,3,T,4-5,ROG,0211,ELEC-HYDRAU CIRC/CONT,"Burks,Thomas Francis;",R,4,ROG,0211
ABE,5646,,1042,3,T R,2-3,ROG,0283,BIOL & AG SYS SIMULA,"Asseng,Senthold;",,,,
ABE,5663,,0012,3,M W F,6,ROG,0211,APP MICROBIAL BIOTECH,"Pullammanappallil,P C;",,,,
ABE,6035,,108B,3,T R,4-5,ROG,0283,ADV REMOTE SENSING,"Judge,Jasmeet;",,,,
ABE,6905,,DEPT,VAR,TBA,,,,INDIVIDUAL WORK,STAFF;,,,,
ABE,6931,,084B,1,T,5,ROG,0110,SEMINAR,"Scholtz,Richard V,III;",,,,
ABE,6933,,04HF,3,M,3,ROG,0283,MDLG NATL-HUMAN SYSTM,"Muneepeerakul,Rachata;",W,2-3,ROG,0283
ABE,6933,,09G3,3,,,WEB,,LOGIS OF AG FOOD CHNS,"Berruto,Remigio;Busato,Patrizia;Zazueta Ranahan,Fedro S;",,,,
ABE,6933,,2H96,3,M   F,2,ROG,0106,ADV BIOSYSTEMS MDLING,"Huffaker,Ray G;Kiker,Gregory A;Munoz-Carpena,Rafael;",W,8-10,ROG,0106
ABE,6940,,DEPT,VAR,TBA,,,,SUPERVISED TEACHING,STAFF;,,,,
ABE,6971,,2A51,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
ABE,6986,,1264,3,M W F,7,ROG,0110,AP MATH ENGR & AGRIC,"Scholtz,Richard V,III;",,,,
ABE,7979,,0158,VAR,TBA,,,,ADVANCED RESEARCH,STAFF;,,,,
ABE,7980,,0159,VAR,TBA,,,,DOCTORAL RESEARCH,STAFF;,,,,
AGG,5607,,22B4,3,,,WEB,,COMMUNICATING IN ACAD,"Enloe,Heather Allen;Muneepeerakul,Rachata;",,,,
EGN,4912,,DEPT,VAR,TBA,,,,ENGINEERING RESEARCH,"Leary,James Daniel;",,,,
AEC,3030C,,0160,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",M,2-3,ROL,0306
AEC,3030C,,0161,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",M,2-3,MAT,0102
AEC,3030C,,0162,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",M,4-5,ROL,0306
AEC,3030C,,0163,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",M,4-5,FLI,0101
AEC,3030C,,0164,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",R,4-5,ROL,0306
AEC,3030C,,0165,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",R,4-5,MCCB,1108
AEC,3030C,,0166,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",F,5-6,ROL,0306
AEC,3030C,,0167,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",F,5-6,FLI,0101
AEC,3030C,,0170,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",F,7-8,ROL,0306
AEC,3030C,,0171,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",F,7-8,FLG,0275
AEC,3030C,,0179,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",W,2-3,MAT,0102
AEC,3030C,,0203,3,T,5-6,MCCC,0100,EFFECT ORAL COMMUNICA,"Perry,Marian Linda;",W,2-3,WEIM,2056
AEC,3033C,,3591,3,,,WEB,,RESEARCH/BUSINES WRIT,"Perry,Marian Linda;",,,,
AEC,3065,,DEPT,3,T,4,ROL,0205,ISSUES IN AG & LIFE,"Raulerson,Rebekah G;",R,3-4,ROL,0205
AEC,3065,,DEPT,3,F,2,BRT,0107,ISSUES IN AG & LIFE,"Lundy,Lisa Katherine;Telg,Ricky W;",,,,
AEC,3065,,DEPT,3,TBA,,,,ISSUES IN AG & LIFE,"Lawson,Kati Mcwaters;",,,,
AEC,3070C,,DEPT,3,M,7,BRT,0107,DIGITAL MEDIA PRODUCT,"Telg,Ricky W;",W,7-9,BRT,0107
AEC,3073,,DEPT,3,M,4,ROL,0115,INTERCUL COMMUNICA,"Suarez,Cecilia E;",W,4-5,ROL,0115
AEC,3209,,DEPT,3,T,2-3,ROL,0115,INSTRUCT/EVENT PLAN,"Raulerson,Rebekah G;",R,2,ROL,0115
AEC,3322,,DEPT,3,M,8-9,CSE,E222,MORAL LEADRSHP IN ANR,STAFF;,W,8,CSE,E222
AEC,3414,,7510,3,,,WEB,,LEADERSHIP DEVELOPMNT,"Sowcik,Matthew J;",,,,
AEC,4035,,DEPT,3,TBA,,,,ADV AG COMMUNICA WRIT,"Lawson,Kati Mcwaters;",,,,
AEC,4035,,DEPT,3,T,2-3,BRT,0107,ADV AG COMMUNICA WRIT,"Loizzo,Jamie Lynn;",R,2,BRT,0107
AEC,4036,,DEPT,3,M,2-4,BRT,0107,ADV AG COMMUNICA PROD,"Telg,Ricky W;",,,,
AEC,4036,,DEPT,3,W,2-3,BRT,0107,ADV AG COMMUNICA PROD,"Loizzo,Jamie Lynn;",TO ARR,ANGE,,
AEC,4052,,DEPT,3,,,WEB,,COMMUNIC CAMPAIGN STR,"Lawson,Kati Mcwaters;",,,,
AEC,4202,,DEPT,3,TBA,,,,CURRIC DEV/ASSESS TEC,"Barry,Debra Marie-Hope;",,,,
AEC,4202,,DEPT,3,T,2-3,ROL,0306,CURRIC DEV/ASSESS TEC,"Bunch,James Charles;",TO ARR,ANGE,,
AEC,4224,,DEPT,3,TBA,,,,SP MTHDS TCHG AG EDUC,"Roberts,Thomas G,II;",,,,
AEC,4224,,DEPT,3,TBA,,,,SP MTHDS TCHG AG EDUC,"Barry,Debra Marie-Hope;",,,,
AEC,4228,,DEPT,3,M,9,ROL,0306,LAB PRAC TCHG AGRIC,"Thoron,Andrew C;",T,8-10,MCCB,3108
AEC,4228,,DEPT,3,TBA,,,,LAB PRAC TCHG AGRIC,"Barry,Debra Marie-Hope;",,,,
AEC,4417,,DEPT,3,M,6-7,MCCB,3096,LDRSHP PER & ORGCHNG,"Stedman,Nicole Lamee Perez;",W,6,MCCB,3096
AEC,4434,,DEPT,3,T,6,MCCB,3096,COMM/LDRSHP GRP/TEAMS,"Stedman,Nicole Lamee Perez;",R,6-7,MCCB,3096
AEC,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
AEC,4905,,DEPT,VAR,TBA,,,,INDIVIDUAL STUDY,STAFF;,,,,
AEC,4911,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
AEC,4915,,DEPT,VAR,TBA,,,,HONORS THESIS RESRCH,STAFF;,,,,
AEC,4932,,DEPT,3,F,2,BRT,0107,COM ANR POLICY ISSUES,"Lundy,Lisa Katherine;Telg,Ricky W;",,,,
AEC,4941,,DEPT,VAR,TBA,,,,AGEDUCATIONINTERNSHP,"Barry,Debra Marie-Hope;",,,,
AEC,4942,,DEPT,VAR,TBA,,,,AG ED STUD TCH INTERN,"Thoron,Andrew C;",,,,
AEC,4943,,DEPT,VAR,TBA,,,,LDRDSHP DEVELP INTERN,"Stedman,Nicole Lamee Perez;",,,,
AEC,4944,,DEPT,VAR,TBA,,,,COOP EXTEN INTERNSHIP,"Harder,Amy Marie;",,,,
AEC,4948,,DEPT,VAR,TBA,,,,AGRI COMMUNICA INTERN,"Telg,Ricky W;",,,,
AEC,5032,,2067,3,T,2-3,BRT,0107,AG MEDIA WRITING,"Loizzo,Jamie Lynn;",R,2,BRT,0107
AEC,5037,,DEPT,3,M,2-4,BRT,0107,AG MEDIA PRODUCTION,"Telg,Ricky W;",,,,
AEC,5227,,1D67,3,M,9,ROL,0306,TCH AG ED LAB FACILIT,"Thoron,Andrew C;",T,8-10,MCCB,3108
AEC,5440,,1A70,3,M,3-5,MCCB,3096,INTERPERSONAL LEADER,STAFF;,,,,
AEC,5544,,14E9,3,T,2-3,ROL,0306,CUR DVLP IN AG TECH,"Bunch,James Charles;",TO ARR,ANGE,,
AEC,5545,,DEPT,3,TBA,,,,SPCL METH TEACHING AG,"Roberts,Thomas G,II;",,,,
AEC,6211,,0036,3,R,6-8,ROL,0306,DEL ED PRGMS AG SET,"Thoron,Andrew C;",,,,
AEC,6300,,0633,3,M,6-8,ROL,0306,METH OF PLAN CHANGE,"Monaghan,Paul F;",,,,
AEC,6300,,DEPT,3,,,WEB,,METH OF PLAN CHANGE,"Galindo,Sebastian;",,,,
AEC,6300,,DEPT,3,,,WEB,,METH OF PLAN CHANGE,"Galindo,Sebastian;",,,,
AEC,6316,,1B81,3,W,3-5,ROL,0306,OVERVIEW INTNTL EXTEN,"Harder,Amy Marie;",,,,
AEC,6419,,22F0,3,T,6-8,ROL,0306,COMM/COMP GLOBAL LEAD,"Suarez,Cecilia E;",,,,
AEC,6540,,1710,3,R,2-3,ROL,0306,AG NAT RESOU COMMUNIC,"Lundy,Lisa Katherine;",,,HYBD,
AEC,6552,,1B82,3,F,2-4,ROL,0306,EVAL PROGRAMS EXT ED,"Israel,Glenn D;",,,,
AEC,6767,,DEPT,3,,,WEB,,RESEARCH STRATEGIES,"Bunch,James Charles;",,,,
AEC,6767,,DEPT,3,,,WEB,,RESEARCH STRATEGIES,"Bunch,James Charles;",,,,
AEC,6767,,7824,3,W,6-8,ROL,0306,RESEARCH STRATEGIES,"Bunch,James Charles;",,,,
AEC,6905,,DEPT,VAR,TBA,,,,PROB IN AG & EXT ED,STAFF;,,,,
AEC,6910,,DEPT,VAR,TBA,,,,SUPERVISED RESEARCH,STAFF;,,,,
AEC,6912,,DEPT,VAR,TBA,,,,NONTHESIS RESEARCH,STAFF;,,,,
AEC,6932,,DEPT,3,F,2,BRT,0107,COM ANR POLICY ISSUES,"Lundy,Lisa Katherine;Telg,Ricky W;",TO ARR,ANGE,,
AEC,6932,,DEPT,3,,,WEB,,COMMUNICATING ANR SCI,"Lundy,Lisa Katherine;",,,,
AEC,6932,,DEPT,3,,,WEB,,COMMUNICATING ANR SCI,"Lundy,Lisa Katherine;",,,,
AEC,6945,,DEPT,VAR,TBA,,,,PRACTICUM AG ED/COMM,"Thoron,Andrew C;",,,,
AEC,6971,,DEPT,VAR,TBA,,,,MASTERS RESEARCH,STAFF;,,,,
